Severity,Start_Lat,Start_Lng,Start_Time,Hour,DayOfWeek,Month,Weather_Group,City,Temperature(F),Visibility(mi),Humidity(%),Wind_Speed(mph)
3,29.964745,-95.284592,2021-03-06 20:46:41,20,Saturday,3,Clear,Humble,58.0,10.0,46.0,7.0
1,31.760790000000004,-106.26751000000002,2020-04-27 15:58:45,15,Monday,4,Cloudy,El Paso,93.0,10.0,9.0,17.0
2,32.85775781,-96.9037807,2023-01-05 16:30:27,16,Thursday,1,Clear,Dallas,61.0,10.0,21.0,3.0
3,32.90786,-96.91431,2020-02-20 07:18:49,7,Thursday,2,Cloudy,Dallas,39.0,10.0,93.0,12.0
2,29.733122,-95.501305,2022-04-14 15:37:01,15,Thursday,4,Clear,Houston,82.0,10.0,26.0,15.0
2,32.88792,-96.70506,2018-11-15 20:20:28,20,Thursday,11,Cloudy,Dallas,55.0,10.0,51.0,10.4
3,32.835640000000005,-96.875099,2018-01-24 08:39:06,8,Wednesday,1,Cloudy,Dallas,41.0,10.0,60.0,3.5
3,32.92252,-96.753082,2018-02-09 07:37:59,7,Friday,2,Cloudy,Dallas,50.0,13.0,82.0,10.4
2,30.37927100000001,-97.681877,2019-11-07 17:13:07,17,Thursday,11,Rain,Austin,50.0,4.0,86.0,10.0
2,29.690762,-95.412575,2018-04-18 15:01:25,15,Wednesday,4,Cloudy,Houston,84.2,10.0,45.0,6.9
2,30.074381,-95.411201,2019-07-02 16:17:39,16,Tuesday,7,Cloudy,Spring,86.0,10.0,72.0,13.0
2,32.836914,-96.914864,2018-05-17 14:40:05,14,Thursday,5,Cloudy,Irving,91.0,10.0,33.0,6.9
2,30.266188,-97.743477,2018-03-30 13:14:56,13,Friday,3,Clear,Austin,70.0,10.0,42.0,6.9
2,29.702782,-95.277931,2018-02-01 07:09:05,7,Thursday,2,Cloudy,Houston,54.0,6.0,100.0,5.8
2,30.239165000000003,-97.72034,2022-09-16 21:02:06,21,Friday,9,Cloudy,Austin,84.0,10.0,63.0,9.0
2,32.817962,-96.689987,2022-02-02 18:08:30,18,Wednesday,2,Rain,Dallas,34.0,6.0,85.0,13.0
2,32.737658,-96.566094,2022-12-09 17:59:00,17,Friday,12,Cloudy,Mesquite,63.0,3.0,100.0,0.0
3,29.43829,-98.470528,2019-10-26 17:17:25,17,Saturday,10,Clear,San Antonio,72.0,10.0,18.0,10.0
2,29.673952000000003,-95.424812,2018-02-22 08:01:17,8,Thursday,2,Fog,Houston,55.4,0.2,100.0,
2,33.033291,-96.927094,2022-04-07 07:43:50,7,Thursday,4,Clear,Carrollton,50.0,10.0,43.0,6.0
2,30.315216779564302,-97.741230725776,2021-10-26 09:16:00,9,Tuesday,10,Cloudy,Austin,76.0,10.0,85.0,6.0
2,32.894562,-96.706324,2022-04-04 16:03:24,16,Monday,4,Cloudy,Dallas,77.0,10.0,60.0,9.0
2,31.762045,-106.395103,2020-07-14 10:19:41,10,Tuesday,7,Cloudy,El Paso,95.0,10.0,22.0,12.0
2,32.734328999999995,-96.699715,2019-04-08 08:47:06,8,Monday,4,Clear,Dallas,61.0,10.0,88.0,0.0
2,32.847825,-97.339032,2021-08-19 15:35:55,15,Thursday,8,Cloudy,Fort Worth,93.0,10.0,54.0,8.0
2,30.353136,-97.590965,2022-08-11 17:40:15,17,Thursday,8,Other,Manor,,,,
2,32.985233,-96.711693,2021-02-23 13:15:10,13,Tuesday,2,Clear,Richardson,75.0,10.0,29.0,12.0
2,32.83826,-97.0792,2017-01-31 07:50:22,7,Tuesday,1,Cloudy,Euless,46.0,10.0,58.0,9.2
2,30.43956,-97.698776,2018-02-15 07:44:31,7,Thursday,2,Cloudy,Austin,66.0,5.0,93.0,5.8
2,29.73234,-95.539261,2022-02-03 07:16:21,7,Thursday,2,Rain,Houston,41.0,10.0,89.0,18.0
2,30.202324,-97.775609,2022-09-25 15:32:00,15,Sunday,9,Cloudy,Austin,95.0,10.0,33.0,3.0
3,32.875374,-96.51915,2019-05-07 17:01:11,17,Tuesday,5,Cloudy,Rowlett,83.0,10.0,63.0,12.0
2,33.877567,-98.509921,2020-11-22 10:46:00,10,Sunday,11,Cloudy,Wichita Falls,49.0,10.0,87.0,15.0
3,32.759708,-97.045197,2019-11-24 07:42:10,7,Sunday,11,Clear,Arlington,37.0,10.0,100.0,3.0
2,29.819069,-95.382861,2022-03-20 14:11:52,14,Sunday,3,Other,Houston,72.0,10.0,26.0,22.0
3,29.421694,-98.502457,2022-07-11 06:32:54,6,Monday,7,Clear,San Antonio,78.0,10.0,71.0,0.0
2,31.759447,-106.495662,2022-12-10 23:10:30,23,Saturday,12,Clear,El Paso,45.0,10.0,52.0,0.0
2,30.349045,-97.543646,2021-11-17 06:56:30,6,Wednesday,11,Clear,Manor,63.0,8.0,100.0,10.0
3,32.75848,-97.25865,2018-05-29 18:16:15,18,Tuesday,5,Other,Fort Worth,,,,
2,29.775373,-95.135284,2022-09-08 04:38:30,4,Thursday,9,Cloudy,Channelview,73.0,10.0,88.0,6.0
2,30.269239,-97.739685,2017-06-12 20:35:07,20,Monday,6,Cloudy,Austin,87.1,10.0,49.0,10.4
2,29.93828,-95.431679,2021-01-29 15:49:54,15,Friday,1,Cloudy,Houston,64.0,10.0,56.0,14.0
2,29.694249,-95.335329,2022-08-31 21:01:03,21,Wednesday,8,Cloudy,Houston,85.0,10.0,65.0,5.0
2,32.843416999999995,-96.654926,2022-10-03 09:27:22,9,Monday,10,Clear,Dallas,71.0,10.0,47.0,6.0
3,29.726383,-95.333755,2020-09-02 14:37:12,14,Wednesday,9,Cloudy,Houston,97.0,10.0,40.0,12.0
2,32.720277,-96.832126,2022-01-22 16:21:30,16,Saturday,1,Clear,Dallas,50.0,10.0,25.0,0.0
2,29.712095,-95.201431,2019-11-19 08:29:39,8,Tuesday,11,Cloudy,Pasadena,63.0,10.0,75.0,0.0
2,29.358271,-98.559334,2021-06-15 07:21:34,7,Tuesday,6,Clear,San Antonio,73.0,10.0,89.0,0.0
2,32.838273,-96.633133,2021-01-16 17:29:55,17,Saturday,1,Clear,Mesquite,50.0,10.0,30.0,0.0
2,29.40213,-98.461227,2020-06-19 18:00:55,18,Friday,6,Clear,San Antonio,86.0,10.0,59.0,15.0
2,31.78693,-106.344048,2018-09-30 10:31:48,10,Sunday,9,Cloudy,El Paso,80.1,10.0,35.0,5.8
2,30.272423,-97.704872,2018-08-22 17:15:32,17,Wednesday,8,Clear,Austin,102.9,10.0,24.0,4.6
2,29.965272,-95.426486,2021-10-22 14:35:51,14,Friday,10,Cloudy,Houston,86.0,10.0,49.0,3.0
3,32.802708,-96.831902,2016-11-05 13:02:08,13,Saturday,11,Cloudy,Dallas,66.9,10.0,52.0,10.4
2,32.864239000000005,-96.661529,2022-02-28 05:59:00,5,Monday,2,Clear,Garland,26.0,10.0,95.0,0.0
2,29.673002,-95.403,2020-03-12 10:38:00,10,Thursday,3,Cloudy,Houston,77.0,10.0,62.0,15.0
2,30.30147,-97.745483,2019-02-04 16:14:47,16,Monday,2,Clear,Austin,75.0,10.0,66.0,3.5
2,30.180375,-97.720997,2023-03-29 15:21:16,15,Wednesday,3,Cloudy,Austin,70.0,10.0,49.0,8.0
2,29.456043,-98.627457,2021-02-01 14:41:32,14,Monday,2,Clear,San Antonio,67.0,10.0,21.0,6.0
3,33.084377,-97.026527,2018-09-22 11:35:41,11,Saturday,9,Rain,Lewisville,69.1,8.0,93.0,23.0
2,32.817505,-96.87088,2017-02-21 09:18:07,9,Tuesday,2,Cloudy,Dallas,55.9,10.0,72.0,9.2
3,29.431932,-98.49987,2022-04-19 15:44:55,15,Tuesday,4,Rain,San Antonio,66.0,1.0,94.0,6.0
2,29.72321,-95.557614,2021-01-04 22:25:32,22,Monday,1,Clear,Houston,57.0,10.0,77.0,0.0
2,29.764339,-95.36055,2021-05-27 07:50:35,7,Thursday,5,Cloudy,Houston,78.0,8.0,84.0,5.0
2,32.660145,-96.730156,2021-08-31 05:13:51,5,Tuesday,8,Clear,Dallas,80.0,10.0,64.0,8.0
2,30.291315,-97.464195,2017-01-20 21:51:14,21,Friday,1,Cloudy,Manor,57.2,10.0,77.0,
2,30.273844,-97.771523,2022-07-28 16:40:00,16,Thursday,7,Clear,Austin,98.0,10.0,33.0,7.0
2,29.330814,-98.592148,2018-11-08 11:12:07,11,Thursday,11,Rain,San Antonio,66.2,10.0,83.0,6.9
2,29.77046,-95.409485,2016-08-29 13:14:44,13,Monday,8,Cloudy,Houston,78.8,10.0,74.0,15.0
2,29.625925,-95.33947,2019-05-30 08:40:47,8,Thursday,5,Cloudy,Houston,82.0,9.0,79.0,3.0
2,29.847445,-95.28459,2020-10-24 21:33:00,21,Saturday,10,Cloudy,Houston,68.0,10.0,65.0,5.0
2,29.783409,-95.458836,2022-01-13 06:38:30,6,Thursday,1,Clear,Houston,47.0,10.0,83.0,6.0
2,31.781048,-106.392105,2018-11-02 11:16:01,11,Friday,11,Cloudy,El Paso,57.9,10.0,39.0,
2,32.793534,-96.726218,2021-01-24 10:42:12,10,Sunday,1,Fog,Dallas,56.0,1.0,93.0,7.0
2,29.819576,-95.240628,2023-01-06 11:21:41,11,Friday,1,Clear,Houston,68.0,10.0,73.0,9.0
2,30.323526,-97.540483,2023-03-29 23:37:47,23,Wednesday,3,Cloudy,Manor,61.0,10.0,59.0,7.0
2,30.452536,-97.778537,2021-05-20 16:26:00,16,Thursday,5,Clear,Austin,85.0,10.0,48.0,6.0
2,29.819576,-95.240631,2017-11-24 12:53:57,12,Friday,11,Cloudy,Houston,70.0,10.0,29.0,6.9
2,29.644466,-95.229591,2020-10-21 01:19:00,1,Wednesday,10,Cloudy,Houston,75.0,10.0,87.0,3.0
3,29.522219,-98.394287,2017-09-26 08:08:59,8,Tuesday,9,Rain,San Antonio,75.2,10.0,100.0,4.6
3,32.876197999999995,-96.518517,2016-10-10 14:13:19,14,Monday,10,Clear,Rowlett,76.6,10.0,39.0,6.9
2,34.31883,-102.304579,2022-08-08 07:44:00,7,Monday,8,Clear,Dimmitt,71.0,10.0,67.0,7.0
2,31.79863,-106.465927,2019-08-21 17:28:08,17,Wednesday,8,Cloudy,El Paso,97.0,10.0,19.0,8.0
2,30.253813,-97.604546,2018-09-20 16:08:09,16,Thursday,9,Rain,Austin,86.0,10.0,65.0,9.2
2,29.600624,-95.464584,2020-04-23 16:36:29,16,Thursday,4,Clear,Houston,86.0,10.0,33.0,10.0
2,32.86692,-97.002586,2019-12-09 06:25:10,6,Monday,12,Cloudy,Irving,65.0,10.0,63.0,12.0
3,32.85593,-96.648865,2016-09-19 09:50:13,9,Monday,9,Cloudy,Dallas,89.1,10.0,61.0,4.6
3,29.544504,-98.578766,2017-10-27 19:23:12,19,Friday,10,Cloudy,San Antonio,55.9,10.0,24.0,15.0
2,32.794849,-96.722404,2018-10-03 07:45:08,7,Wednesday,10,Cloudy,Dallas,75.9,10.0,87.0,9.2
2,29.82266,-95.563927,2016-09-07 11:36:09,11,Wednesday,9,Cloudy,Houston,91.4,10.0,55.0,3.5
3,29.730053,-95.42823,2018-08-09 11:44:42,11,Thursday,8,Cloudy,Houston,89.6,10.0,59.0,
2,29.447513,-98.40151,2022-12-27 13:51:00,13,Tuesday,12,Cloudy,San Antonio,57.0,10.0,34.0,9.0
2,32.889699,-96.897987,2020-12-29 20:04:09,20,Tuesday,12,Cloudy,Dallas,63.0,10.0,84.0,13.0
2,29.675996,-95.570632,2022-05-25 17:19:11,17,Wednesday,5,Cloudy,Houston,82.0,10.0,52.0,12.0
2,32.647388,-96.781166,2020-11-23 18:23:25,18,Monday,11,Cloudy,Dallas,57.0,9.0,74.0,13.0
2,29.577141,-98.37394,2019-02-11 06:38:00,6,Monday,2,Cloudy,San Antonio,52.0,5.0,97.0,
3,29.780792,-95.454002,2018-10-17 13:28:10,13,Wednesday,10,Cloudy,Houston,62.6,10.0,77.0,11.5
3,32.763481,-96.775543,2021-03-17 08:47:00,8,Wednesday,3,Fog,Dallas,63.0,6.0,58.0,10.0
3,29.813236,-95.335075,2021-08-22 20:39:32,20,Sunday,8,Clear,Houston,86.0,10.0,63.0,8.0
2,29.96126,-95.424683,2021-12-20 06:43:25,6,Monday,12,Cloudy,Houston,46.0,10.0,86.0,10.0
2,32.780914,-96.897079,2016-12-12 10:36:33,10,Monday,12,Cloudy,Dallas,48.0,10.0,61.0,3.5
2,32.833240999999994,-96.896568,2019-09-13 19:14:02,19,Friday,9,Cloudy,Irving,91.0,10.0,39.0,12.0
2,29.814351,-95.37344,2021-01-27 15:00:43,15,Wednesday,1,Other,Houston,68.0,10.0,22.0,22.0
3,29.520508000000003,-98.49926,2021-11-12 08:19:48,8,Friday,11,Clear,San Antonio,51.0,10.0,77.0,5.0
3,32.794804,-96.792603,2021-08-05 13:28:44,13,Thursday,8,Cloudy,Dallas,89.0,9.0,48.0,9.0
2,29.87203,-95.40891,2018-04-26 13:03:59,13,Thursday,4,Clear,Houston,72.0,10.0,41.0,8.1
3,32.973221,-96.322487,2018-03-29 08:05:15,8,Thursday,3,Cloudy,Royse City,56.1,1.5,100.0,4.6
2,33.874069,-98.561017,2020-10-25 23:24:00,23,Sunday,10,Other,Wichita Falls,,,,
2,30.156172,-97.64106,2017-08-08 18:47:16,18,Tuesday,8,Cloudy,Del Valle,91.0,10.0,50.0,13.8
3,30.39908,-97.673279,2017-04-04 07:44:01,7,Tuesday,4,Clear,Austin,62.1,10.0,70.0,3.5
3,32.843920000000004,-96.63466,2020-05-30 18:32:27,18,Saturday,5,Clear,Garland,82.0,10.0,39.0,5.0
2,29.736364,-95.592575,2018-03-23 12:15:25,12,Friday,3,Cloudy,Houston,80.1,10.0,48.0,16.1
2,29.68503,-95.255226,2020-11-30 07:06:16,7,Monday,11,Clear,Houston,45.0,10.0,58.0,12.0
2,33.229969,-97.176491,2020-04-24 19:02:52,19,Friday,4,Rain,Denton,80.0,10.0,40.0,18.0
2,30.264303,-97.744202,2018-03-01 09:55:00,9,Thursday,3,Clear,Austin,66.0,10.0,45.0,11.5
3,29.733576,-95.3713,2019-11-04 15:26:07,15,Monday,11,Cloudy,Houston,73.0,10.0,76.0,10.0
3,29.605625,-98.601654,2020-03-19 15:46:30,15,Thursday,3,Cloudy,San Antonio,73.0,10.0,78.0,5.0
3,29.544504,-98.578766,2017-11-30 08:22:57,8,Thursday,11,Cloudy,San Antonio,57.9,10.0,65.0,
2,32.929537,-97.03253,2022-01-28 17:46:19,17,Friday,1,Clear,Dallas,52.0,10.0,27.0,12.0
2,32.783001,-96.788666,2021-08-19 17:43:38,17,Thursday,8,Cloudy,Dallas,93.0,10.0,50.0,14.0
2,30.358104,-97.716215,2022-09-26 16:22:32,16,Monday,9,Clear,Austin,91.0,10.0,20.0,6.0
2,29.832214,-95.545319,2018-08-19 10:58:54,10,Sunday,8,Cloudy,Houston,89.6,9.0,59.0,5.8
2,30.17664313,-95.45150399,2022-12-15 02:15:00,2,Thursday,12,Clear,Conroe,39.0,10.0,93.0,0.0
2,29.858801,-95.531693,2022-03-22 05:48:26,5,Tuesday,3,Storm,Houston,61.0,10.0,87.0,17.0
4,32.670970000000004,-96.94717,2020-05-26 18:29:55,18,Tuesday,5,Clear,Dallas,73.0,10.0,57.0,6.0
2,30.409073,-97.716248,2019-11-25 16:31:04,16,Monday,11,Clear,Austin,80.0,10.0,34.0,6.0
2,30.201023,-97.867592,2020-01-03 11:17:48,11,Friday,1,Clear,Austin,60.0,10.0,51.0,7.0
2,29.753090000000004,-95.378662,2017-11-13 14:37:16,14,Monday,11,Clear,Houston,77.0,10.0,47.0,9.2
2,32.90736500000001,-96.914444,2022-04-13 14:21:30,14,Wednesday,4,Clear,Dallas,73.0,10.0,29.0,15.0
2,32.733065,-97.387801,2020-12-08 00:03:30,0,Tuesday,12,Clear,Fort Worth,44.0,10.0,82.0,0.0
2,29.70710200000001,-95.251236,2019-04-29 11:32:49,11,Monday,4,Cloudy,Houston,84.0,10.0,58.0,20.0
2,29.553877000000004,-98.587135,2020-12-01 14:04:39,14,Tuesday,12,Clear,San Antonio,60.0,10.0,30.0,10.0
2,29.656036,-95.505135,2018-01-24 08:59:57,8,Wednesday,1,Clear,Houston,48.2,10.0,34.0,12.7
3,29.744274,-95.362724,2020-02-06 18:26:56,18,Thursday,2,Clear,Houston,47.0,10.0,33.0,7.0
2,32.794509999999995,-96.766914,2018-05-14 06:34:23,6,Monday,5,Cloudy,Dallas,75.2,10.0,83.0,10.4
3,32.74187,-97.34301,2020-03-30 07:29:59,7,Monday,3,Cloudy,Fort Worth,60.0,10.0,75.0,8.0
2,32.925787,-96.81068,2022-03-20 17:02:30,17,Sunday,3,Clear,Dallas,79.0,13.0,14.0,20.0
2,29.735737,-95.627356,2022-08-07 08:32:16,8,Sunday,8,Clear,Houston,84.0,10.0,79.0,8.0
3,30.45268,-97.79121,2020-06-09 16:56:09,16,Tuesday,6,Cloudy,Austin,96.0,10.0,49.0,3.0
2,32.67459511741316,-97.14565157843997,2022-04-11 02:56:00,2,Monday,4,Cloudy,Arlington,72.0,10.0,73.0,16.0
3,30.215513,-97.751167,2018-05-07 08:30:33,8,Monday,5,Cloudy,Austin,69.1,10.0,73.0,
2,29.749884,-95.364159,2016-10-20 09:54:49,9,Thursday,10,Cloudy,Houston,78.8,9.0,78.0,3.5
2,30.264509000000004,-97.78592,2021-10-16 14:09:00,14,Saturday,10,Clear,Austin,73.0,10.0,28.0,
3,29.732594,-95.381653,2022-01-16 17:59:27,17,Sunday,1,Clear,Houston,53.0,10.0,43.0,5.0
3,32.676186,-97.026848,2017-09-07 21:19:57,21,Thursday,9,Clear,Grand Prairie,74.7,10.0,35.0,4.6
2,32.736301,-96.919342,2018-04-16 04:47:18,4,Monday,4,Clear,Dallas,48.0,10.0,46.0,3.5
2,32.837501764140896,-96.91483139945552,2022-04-14 07:02:00,7,Thursday,4,Clear,Irving,50.0,10.0,50.0,5.0
3,29.590658,-98.598541,2017-11-20 18:50:08,18,Monday,11,Cloudy,San Antonio,63.0,10.0,45.0,5.8
2,30.383528,-97.677299,2017-07-25 04:54:02,4,Tuesday,7,Cloudy,Austin,79.0,10.0,84.0,5.8
3,29.81297,-95.40754,2017-09-05 14:31:40,14,Tuesday,9,Other,Houston,,,,
2,29.770405,-95.397301,2018-10-25 15:01:41,15,Thursday,10,Cloudy,Houston,68.0,10.0,64.0,9.2
2,30.480074,-97.673904,2021-08-27 07:02:00,7,Friday,8,Clear,Round Rock,,10.0,,
3,29.7993,-95.33963,2018-05-29 14:44:02,14,Tuesday,5,Cloudy,Houston,91.4,10.0,49.0,
2,29.787464,-95.617493,2019-01-23 08:21:52,8,Wednesday,1,Rain,Houston,39.0,9.0,82.0,10.4
2,30.349348,-97.538589,2020-02-12 18:32:44,18,Wednesday,2,Clear,Manor,54.0,10.0,72.0,0.0
2,29.150665000000004,-95.430245,2022-09-23 02:41:00,2,Friday,9,Fog,Angleton,73.0,1.0,96.0,0.0
3,33.09396,-96.81318,2017-03-27 23:10:33,23,Monday,3,Clear,Plano,62.2,10.0,76.0,3.5
2,29.686947,-95.312505,2022-01-15 11:07:36,11,Saturday,1,Other,Houston,52.0,10.0,40.0,26.0
2,29.773190000000003,-95.634743,2018-01-25 13:30:47,13,Thursday,1,Clear,Houston,62.1,10.0,32.0,10.4
3,32.767323,-96.873924,2018-01-07 16:03:38,16,Sunday,1,Cloudy,Dallas,62.1,10.0,78.0,9.2
2,29.951747,-95.325717,2020-12-11 01:25:46,1,Friday,12,Cloudy,Houston,60.0,10.0,86.0,3.0
2,32.79093861564259,-96.75891995383854,2022-04-10 17:01:30,17,Sunday,4,Cloudy,Dallas,79.0,10.0,54.0,20.0
2,31.701071,-106.344247,2021-12-13 15:23:00,15,Monday,12,Cloudy,El Paso,66.0,10.0,26.0,8.0
2,29.72134,-95.37542,2019-11-21 09:29:06,9,Thursday,11,Cloudy,Houston,76.0,10.0,69.0,13.0
2,29.733896,-95.429214,2017-03-04 13:49:19,13,Saturday,3,Cloudy,Houston,60.8,10.0,82.0,10.4
2,30.24826884255291,-97.735286950599,2021-05-01 13:05:00,13,Saturday,5,Rain,Austin,71.0,10.0,81.0,10.0
2,29.847216,-95.401482,2017-06-08 20:57:52,20,Thursday,6,Cloudy,Houston,81.0,10.0,47.0,4.6
3,29.503418,-95.114174,2021-10-27 17:18:57,17,Wednesday,10,Clear,League City,79.0,10.0,36.0,17.0
2,29.601919,-98.442703,2019-05-03 09:55:42,9,Friday,5,Cloudy,San Antonio,69.0,10.0,87.0,8.0
2,32.37917,-95.337282,2022-11-07 13:04:25,13,Monday,11,Cloudy,Tyler,80.0,10.0,74.0,10.0
2,30.201271,-97.838547,2016-08-29 16:55:54,16,Monday,8,Cloudy,Austin,90.0,10.0,57.0,5.8
3,32.760403000000004,-97.318672,2017-06-01 20:03:44,20,Thursday,6,Cloudy,Fort Worth,78.1,10.0,71.0,8.1
2,29.627295,-95.387085,2021-12-14 07:31:30,7,Tuesday,12,Fog,Houston,71.0,0.25,93.0,6.0
2,29.822556,-95.645546,2016-09-12 18:41:10,18,Monday,9,Clear,Houston,84.2,10.0,70.0,8.1
2,32.975441,-96.823502,2021-01-10 21:50:22,21,Sunday,1,Cloudy,Dallas,37.0,10.0,81.0,6.0
3,29.68045,-95.38746,2018-03-28 17:24:00,17,Wednesday,3,Cloudy,Houston,75.2,2.5,89.0,11.5
2,32.902347,-96.721176,2021-10-13 20:04:30,20,Wednesday,10,Cloudy,Dallas,66.0,13.0,78.0,12.0
2,32.699791999999995,-96.648718,2023-02-03 04:35:00,4,Friday,2,Cloudy,Dallas,33.0,7.0,98.0,7.0
2,32.783089000000004,-96.759071,2019-09-30 11:00:07,11,Monday,9,Cloudy,Dallas,84.0,10.0,67.0,9.0
3,32.731522,-97.019836,2020-08-19 04:41:40,4,Wednesday,8,Clear,Grand Prairie,72.0,10.0,59.0,3.0
2,29.7264,-95.412788,2019-01-24 10:54:00,10,Thursday,1,Clear,Houston,53.6,10.0,28.0,
2,29.722095,-95.376701,2017-04-28 07:35:29,7,Friday,4,Cloudy,Houston,75.2,2.0,94.0,13.8
3,30.35092,-97.692299,2019-07-26 18:30:07,18,Friday,7,Clear,Austin,91.0,10.0,29.0,0.0
2,30.235495,-97.852122,2021-08-05 11:50:46,11,Thursday,8,Rain,Austin,79.0,6.0,82.0,3.0
3,32.894493,-96.711494,2018-05-01 06:52:49,6,Tuesday,5,Cloudy,Dallas,70.0,10.0,81.0,17.3
2,30.141188,-95.338409,2020-04-08 16:39:50,16,Wednesday,4,Cloudy,Spring,86.0,9.0,61.0,6.0
2,29.737881,-95.479408,2019-08-22 10:35:04,10,Thursday,8,Cloudy,Houston,88.0,10.0,65.0,7.0
2,32.777209,-96.747245,2021-10-24 06:07:28,6,Sunday,10,Cloudy,Dallas,68.0,10.0,84.0,9.0
2,30.560359,-94.956626,2022-12-17 08:06:00,8,Saturday,12,Other,Shepherd,,,,
3,29.695606,-95.297859,2017-03-21 09:07:11,9,Tuesday,3,Clear,Houston,66.9,10.0,84.0,6.9
2,33.09713,-96.67926,2018-02-02 17:53:37,17,Friday,2,Clear,Allen,48.0,10.0,27.0,5.8
2,29.812941,-95.569695,2019-01-08 13:31:49,13,Tuesday,1,Clear,Houston,78.8,10.0,54.0,
2,29.481173,-98.525764,2018-12-10 08:23:44,8,Monday,12,Clear,San Antonio,42.1,10.0,65.0,4.6
2,30.316631,-97.662697,2019-03-07 19:27:13,19,Thursday,3,Cloudy,Austin,64.0,10.0,80.0,4.6
2,32.902283000000004,-96.860664,2016-12-21 08:58:58,8,Wednesday,12,Cloudy,Dallas,48.0,10.0,46.0,11.5
3,32.924133000000005,-96.764168,2018-04-03 04:05:21,4,Tuesday,4,Cloudy,Dallas,68.9,10.0,82.0,16.1
2,32.706781,-96.623264,2021-01-26 02:27:34,2,Tuesday,1,Clear,Balch Springs,43.0,10.0,74.0,3.0
2,32.925773,-96.807995,2021-02-11 07:05:00,7,Thursday,2,Snow,Dallas,27.0,5.0,93.0,14.0
2,32.740278,-96.789019,2022-06-11 17:38:38,17,Saturday,6,Clear,Dallas,100.0,10.0,34.0,13.0
2,30.142783,-97.843649,2022-09-08 08:40:00,8,Thursday,9,Clear,Manchaca,76.0,10.0,85.0,9.0
2,29.529672,-96.084136,2021-12-04 18:55:30,18,Saturday,12,Clear,East Bernard,71.0,10.0,91.0,7.0
2,29.627613,-95.235985,2017-06-21 10:18:35,10,Wednesday,6,Cloudy,Houston,82.0,10.0,65.0,19.6
2,29.71693,-95.359424,2022-06-22 11:15:03,11,Wednesday,6,Cloudy,Houston,91.0,10.0,52.0,3.0
2,29.656145,-95.555679,2018-05-18 16:38:35,16,Friday,5,Clear,Houston,91.9,10.0,41.0,18.4
2,29.680959,-95.318968,2023-01-18 15:30:57,15,Wednesday,1,Cloudy,Houston,67.0,10.0,52.0,13.0
2,29.708125,-95.342682,2021-01-30 02:02:33,2,Saturday,1,Cloudy,Houston,59.0,10.0,87.0,10.0
2,32.86716,-97.31602,2017-11-07 13:16:16,13,Tuesday,11,Other,Fort Worth,,,,
2,29.726387,-95.458336,2018-10-01 19:20:13,19,Monday,10,Clear,Houston,78.8,10.0,74.0,
2,30.173757,-97.782089,2022-10-03 17:25:47,17,Monday,10,Clear,Austin,86.0,10.0,19.0,0.0
3,32.799988,-97.320683,2016-12-06 11:52:26,11,Tuesday,12,Other,Fort Worth,,,,
2,30.356321,-97.73098,2018-08-07 07:40:01,7,Tuesday,8,Cloudy,Austin,78.1,10.0,81.0,4.6
2,32.968571000000004,-96.821739,2019-06-28 16:00:51,16,Friday,6,Clear,Addison,93.0,10.0,36.0,9.0
2,29.730139,-95.342781,2017-01-25 09:03:50,9,Wednesday,1,Cloudy,Houston,69.8,4.0,94.0,3.5
3,29.481308,-98.525963,2017-11-08 04:18:04,4,Wednesday,11,Cloudy,San Antonio,59.0,10.0,53.0,17.3
2,30.394279,-97.749741,2020-09-02 09:52:47,9,Wednesday,9,Cloudy,Austin,76.0,10.0,76.0,6.0
4,30.506955,-94.988111,2017-05-19 06:57:50,6,Friday,5,Cloudy,Shepherd,75.2,7.0,93.0,3.5
2,30.356321,-97.73098,2017-03-15 08:50:06,8,Wednesday,3,Clear,Austin,54.0,10.0,80.0,3.5
3,32.833012,-96.612625,2021-05-20 14:09:56,14,Thursday,5,Cloudy,Mesquite,70.0,2.0,100.0,8.0
2,30.047894,-95.874443,2021-05-06 06:18:35,6,Thursday,5,Clear,Waller,61.0,10.0,100.0,7.0
2,29.66705300000001,-95.568993,2016-09-08 18:14:33,18,Thursday,9,Clear,Houston,86.0,10.0,65.0,10.4
2,29.73547,-95.476808,2023-01-14 03:40:13,3,Saturday,1,Clear,Houston,44.0,10.0,53.0,0.0
3,30.062365000000003,-95.433533,2021-10-11 05:58:28,5,Monday,10,Cloudy,Spring,72.0,7.0,88.0,8.0
2,29.83799,-95.488419,2019-07-04 09:25:17,9,Thursday,7,Cloudy,Houston,86.0,10.0,74.0,8.0
2,32.909357,-96.796843,2021-12-09 14:45:09,14,Thursday,12,Cloudy,Dallas,78.0,10.0,42.0,12.0
3,29.438898,-98.47744,2022-04-08 13:18:32,13,Friday,4,Clear,San Antonio,75.0,10.0,11.0,7.0
3,32.759409999999995,-97.03692,2019-09-10 12:18:22,12,Tuesday,9,Clear,Grand Prairie,90.0,10.0,43.0,15.0
2,30.082894,-97.822265,2023-01-28 10:34:00,10,Saturday,1,Fog,Buda,52.0,2.0,100.0,5.0
2,29.65639,-95.25378,2016-08-25 06:50:25,6,Thursday,8,Cloudy,Houston,79.0,10.0,90.0,3.5
2,29.84861,-95.302132,2016-09-13 09:10:10,9,Tuesday,9,Cloudy,Houston,75.9,10.0,94.0,4.6
